source_label	target_label	freq	synergy_max	synergy_min	synergy_mean	env_list
Corynebacterium	Faecalibacterium prausnitzii	10	0.0037077846088266	2.467162276944792e-32	1.128544540101594e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Roseburia	Luteolibacter	10	1.1688607143413157e-06	2.467162276944792e-32	2.632569183001277e-09	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Water_(non-saline)', 'Water_(saline)']
Corynebacterium	Devosia	10	0.0003555242091133	2.467162276944792e-32	1.0957973994507297e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Agrobacterium	DA101	10	0.0028365924865291	2.467162276944792e-32	1.113995253382604e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Agrobacterium	Candidatus Solibacter	10	0.0189085402612389	2.467162276944792e-32	5.626950055450544e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(saline)']
Geobacter	Rhodoplanes	10	0.0200553004917403	2.467162276944792e-32	7.848031541698605e-05	['Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Geobacter	Agrobacterium	10	3.636381265970113e-05	2.467162276944792e-32	1.644222140147523e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Water_(non-saline)', 'Water_(saline)']
Sphingobium xenophagum	Rhodoplanes	10	0.0067827326811977	2.467162276944792e-32	9.917708710570906e-05	['Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Sphingobacterium faecium	Actinomyces	10	3.659808360523277e-05	2.467162276944792e-32	6.099680600872128e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Water_(non-saline)', 'Water_(saline)']
Agrobacterium	Caulobacter	10	0.0084728027268241	2.467162276944792e-32	2.1172755736020303e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Geobacter	Candidatus Solibacter	10	0.0180010605100879	2.467162276944792e-32	0.0001153358784358	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(saline)']
Agrobacterium	Corallococcus exiguus	10	0.0020737214501088	2.467162276944792e-32	2.075314000906462e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(saline)']
Pedobacter	Bacillus cereus	10	1.583933677924578e-05	2.467162276944792e-32	1.1477780279690615e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Sphingobacterium faecium	Nitrospira	10	8.117588881652172e-07	2.467162276944792e-32	9.663796287681156e-09	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Water_(non-saline)', 'Water_(saline)']
Agrobacterium	Nitrospira	10	0.0001331003057534	2.467162276944792e-32	5.530731797050131e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pedobacter	Geothrix	10	1.5575314907017593e-05	2.467162276944792e-32	3.053983315101489e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Agrobacterium	Geobacter	10	0.0002835735843139	2.467162276944792e-32	8.819488497308685e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pedobacter	Haemophilus	10	1.4927368398321426e-31	2.467162276944792e-32	7.501334339454259e-32	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Agrobacterium	Sphingomonas	10	0.0068134406206138	2.467162276944792e-32	3.4984847632399805e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(saline)']
Sphingobium xenophagum	Rhodoplanes	10	0.0234483029888056	2.467162276944792e-32	0.0002517251196572	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Water_(non-saline)', 'Water_(saline)']
Flavobacterium succinicans	Rhodoplanes	10	3.6589116399706495e-05	2.467162276944792e-32	2.6707384234385285e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pedobacter	Roseburia	10	0.0097556460190438	2.467162276944792e-32	1.8579584228587877e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)']
Pedobacter	Veillonella dispar	10	1.480297366166875e-31	2.467162276944792e-32	7.244398605702468e-32	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Rhodoplanes	Luteolibacter	10	0.111511398657109	2.467162276944792e-32	0.0001521958924561	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(non-saline)']
Pedobacter	Chryseobacterium	10	0.009600667276799	2.467162276944792e-32	6.011251165796978e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Water_(non-saline)', 'Water_(saline)']
Pedobacter	Blastomonas natatoria	10	0.012336165825673	2.467162276944792e-32	3.929635305968964e-05	['Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(saline)']
Agrobacterium	Flavobacterium columnare	10	0.0028404896235282	2.467162276944792e-32	8.835871908075439e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(saline)']
Pedobacter	Luteolibacter	10	0.001049811327964	2.467162276944792e-32	6.976064406811025e-06	['Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Agrobacterium	Hyphomicrobium	10	0.0001097998723514	2.467162276944792e-32	1.134371479731864e-06	['Animal_proximal_gut', 'Animal_secretion', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Geobacter	Corallococcus exiguus	10	0.0016469563571934	2.467162276944792e-32	2.5970126286497085e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(saline)']
Agrobacterium	Rhodoplanes	10	0.000184031599608	2.467162276944792e-32	1.259483443555425e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(non-saline)']
Agrobacterium	Blastomonas natatoria	10	0.001072732865893	2.467162276944792e-32	1.0726162102353567e-05	['Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(saline)']
Agrobacterium	Mycoplana	10	0.0075686327387614	2.467162276944792e-32	9.475388409199776e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pedobacter	Rhodobacter	10	0.0025968119943795	2.467162276944792e-32	2.209171925963179e-05	['Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pedobacter	Actinomyces	10	0.0016022427774096	2.467162276944792e-32	1.2318258512052784e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Water_(non-saline)', 'Water_(saline)']
Pedobacter	Mycoplana	10	0.0125191511751293	2.467162276944792e-32	0.0001624069261299	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Sediminibacterium	Pedobacter	10	0.0056512759396991	2.467162276944792e-32	1.952725447710977e-05	['Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pedobacter	Finegoldia	10	7.323075898979539e-05	2.467162276944792e-32	4.520417221592308e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)']
Pedobacter	Pseudomonas	10	0.0013268303999853	2.467162276944792e-32	1.2731892168782022e-05	['Animal_distal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Corynebacterium	Nitrospira	10	1.4927368398321426e-31	2.467162276944792e-32	6.972383390667448e-32	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pedobacter	Sphingobacterium faecium	10	0.0106630681620123	2.467162276944792e-32	4.2427529209617865e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Water_(non-saline)', 'Water_(saline)']
Agrobacterium	Rhodoplanes	10	0.0003553195885447	2.467162276944792e-32	1.6248680524686191e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(saline)']
Agrobacterium	Veillonella dispar	10	2.194650867753333e-07	2.467162276944792e-32	9.54204764858994e-10	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(saline)']
DA101	Luteolibacter	10	0.0131699651451465	2.467162276944792e-32	8.554204676272496e-05	['Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Agrobacterium	Niabella	10	0.0040357061152952	2.467162276944792e-32	1.3918037706970614e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)']
Pedobacter	Flectobacillus	10	0.0049341616993499	2.467162276944792e-32	0.000114542061234	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Methylibium	Candidatus Solibacter	10	0.1972998292001963	2.467162276944792e-32	0.0003007027425761	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(saline)']
Pedobacter	Alicyclobacillus	10	0.0012427936140103	2.467162276944792e-32	3.903680315781051e-06	['Animal_distal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pedobacter	Janthinobacterium	10	0.0420282826585688	2.467162276944792e-32	0.0003154107770735	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(saline)']
Methylibium	Bosea genosp.	10	0.0330258316563103	2.467162276944792e-32	0.0001110565809566	['Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(saline)']
DA101	Rhodoplanes	10	0.0070822244762114	2.467162276944792e-32	5.407450992678655e-05	['Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
DA101	Agrobacterium	10	8.903054477562829e-05	2.467162276944792e-32	8.263039850892795e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pedobacter	Sphingomonas	10	0.0396628608776376	2.467162276944792e-32	0.0001255167744127	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(saline)']
DA101	Candidatus Xiphinematobacter	10	0.0012959837238359	2.467162276944792e-32	4.68811233711407e-06	['Animal_distal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pedobacter	Mycobacterium	10	0.0002706740911006	2.467162276944792e-32	8.592971688603541e-07	['Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Sediminibacterium	Mycoplana	10	4.672594473054642e-05	2.467162276944792e-32	2.2312851889368838e-07	['Animal_proximal_gut', 'Animal_secretion', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
DA101	Rhodoplanes	10	0.0097789326883384	2.467162276944792e-32	7.516173506614354e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Water_(non-saline)', 'Water_(saline)']
Methylibium	Caulobacter	10	0.0021631268294048	2.467162276944792e-32	1.8078144846877943e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Sediminibacterium	Flectobacillus	10	0.0314586220846266	2.467162276944792e-32	0.0002606286331772	['Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(saline)']
Methylibium	Flavobacterium	10	0.00185376390297	2.467162276944792e-32	1.1144202381919954e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Sediminibacterium	Sphingomonas	10	1.5575314911310457e-05	2.467162276944792e-32	6.409594614378102e-08	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
DA101	Paucibacter	10	0.0003983519284398	2.467162276944792e-32	2.3641052717575703e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(saline)']
Methylibium	Corallococcus exiguus	10	0.0048140652764342	2.467162276944792e-32	3.600886830733214e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(saline)']
Pedobacter	Rothia mucilaginosa	10	1.480297366166875e-31	2.467162276944792e-32	7.257592378706411e-32	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Flavobacterium succinicans	Nitrospira	10	6.097458244921005e-05	2.467162276944792e-32	7.628009148370614e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
